target,location,truth_date,year_week,value,data_source
hospital admissions,PT,2024-08-25,2024-W34,0,ERVISS
hospital admissions,PT,2024-08-18,2024-W33,0,ERVISS
hospital admissions,PT,2024-08-11,2024-W32,79,ERVISS
hospital admissions,PT,2024-08-04,2024-W31,16,ERVISS
hospital admissions,PT,2024-07-28,2024-W30,0,ERVISS
hospital admissions,PT,2024-07-21,2024-W29,0,ERVISS
hospital admissions,PT,2024-07-14,2024-W28,17,ERVISS
hospital admissions,PT,2024-07-07,2024-W27,92,ERVISS
hospital admissions,PT,2024-06-30,2024-W26,0,ERVISS
hospital admissions,PT,2024-06-23,2024-W25,0,ERVISS
hospital admissions,PT,2024-06-16,2024-W24,4,ERVISS
hospital admissions,PT,2024-06-09,2024-W23,107,ERVISS
hospital admissions,PT,2024-06-02,2024-W22,25,ERVISS
hospital admissions,PT,2024-05-26,2024-W21,0,ERVISS
hospital admissions,PT,2024-05-19,2024-W20,0,ERVISS
hospital admissions,PT,2024-05-12,2024-W19,116,ERVISS
hospital admissions,PT,2024-05-05,2024-W18,47,ERVISS
hospital admissions,PT,2024-04-28,2024-W17,0,ERVISS
hospital admissions,PT,2024-04-21,2024-W16,0,ERVISS
hospital admissions,PT,2024-04-14,2024-W15,23,ERVISS
hospital admissions,PT,2024-04-07,2024-W14,144,ERVISS
hospital admissions,PT,2024-03-31,2024-W13,0,ERVISS
hospital admissions,PT,2024-03-24,2024-W12,0,ERVISS
hospital admissions,PT,2024-03-17,2024-W11,0,ERVISS
hospital admissions,PT,2024-03-10,2024-W10,131,ERVISS
hospital admissions,PT,2024-03-03,2024-W09,31,ERVISS
hospital admissions,PT,2024-02-25,2024-W08,0,ERVISS
hospital admissions,PT,2024-02-18,2024-W07,2,ERVISS
hospital admissions,PT,2024-02-11,2024-W06,139,ERVISS
hospital admissions,PT,2024-02-04,2024-W05,46,ERVISS
hospital admissions,PT,2024-01-28,2024-W04,0,ERVISS
hospital admissions,PT,2024-01-21,2024-W03,0,ERVISS
hospital admissions,PT,2024-01-14,2024-W02,33,ERVISS
hospital admissions,PT,2024-01-07,2024-W01,129,ERVISS
hospital admissions,PT,2023-12-31,2023-W52,30,ERVISS
hospital admissions,PT,2023-12-24,2023-W51,0,ERVISS
hospital admissions,PT,2023-12-17,2023-W50,7,ERVISS
hospital admissions,PT,2023-12-10,2023-W49,76,ERVISS
hospital admissions,PT,2023-12-03,2023-W48,13,ERVISS
hospital admissions,PT,2023-11-26,2023-W47,0,ERVISS
hospital admissions,PT,2023-11-19,2023-W46,0,ERVISS
hospital admissions,PT,2023-11-12,2023-W45,74,ERVISS
hospital admissions,PT,2023-11-05,2023-W44,49,ERVISS
hospital admissions,PT,2023-10-29,2023-W43,0,ERVISS
hospital admissions,PT,2023-10-22,2023-W42,0,ERVISS
hospital admissions,PT,2023-10-15,2023-W41,38,ERVISS
hospital admissions,PT,2023-10-08,2023-W40,95,ERVISS
hospital admissions,PT,2023-10-01,2023-W39,12,ERVISS
hospital admissions,PT,2023-09-24,2023-W38,0,ERVISS
hospital admissions,PT,2023-09-17,2023-W37,16,ERVISS
hospital admissions,PT,2023-09-10,2023-W36,115,ERVISS
hospital admissions,PT,2023-09-03,2023-W35,39,ERVISS
hospital admissions,PT,2023-08-27,2023-W34,0,ERVISS
hospital admissions,PT,2023-08-20,2023-W33,0,ERVISS
hospital admissions,PT,2023-08-13,2023-W32,101,ERVISS
hospital admissions,PT,2023-08-06,2023-W31,90,ERVISS
hospital admissions,PT,2023-07-30,2023-W30,0,ERVISS
hospital admissions,PT,2023-07-23,2023-W29,0,ERVISS
hospital admissions,PT,2023-07-16,2023-W28,53,ERVISS
hospital admissions,PT,2023-07-09,2023-W27,137,ERVISS
hospital admissions,PT,2023-07-02,2023-W26,37,ERVISS
hospital admissions,PT,2023-06-25,2023-W25,0,ERVISS
hospital admissions,PT,2023-06-18,2023-W24,17,ERVISS
hospital admissions,PT,2023-06-11,2023-W23,174,ERVISS
hospital admissions,PT,2023-06-04,2023-W22,109,ERVISS
hospital admissions,PT,2023-05-28,2023-W21,0,ERVISS
hospital admissions,PT,2023-05-21,2023-W20,0,ERVISS
hospital admissions,PT,2023-05-14,2023-W19,125,ERVISS
hospital admissions,PT,2023-05-07,2023-W18,171,ERVISS
hospital admissions,PT,2023-04-30,2023-W17,0,ERVISS
hospital admissions,PT,2023-04-23,2023-W16,0,ERVISS
hospital admissions,PT,2023-04-16,2023-W15,48,ERVISS
hospital admissions,PT,2023-04-09,2023-W14,221,ERVISS
hospital admissions,PT,2023-04-02,2023-W13,49,ERVISS
hospital admissions,PT,2023-03-26,2023-W12,0,ERVISS
hospital admissions,PT,2023-03-19,2023-W11,0,ERVISS
hospital admissions,PT,2023-03-12,2023-W10,171,ERVISS
hospital admissions,PT,2023-03-05,2023-W09,149,ERVISS
hospital admissions,PT,2023-02-26,2023-W08,0,ERVISS
hospital admissions,PT,2023-02-19,2023-W07,0,ERVISS
hospital admissions,PT,2023-02-12,2023-W06,208,ERVISS
hospital admissions,PT,2023-02-05,2023-W05,134,ERVISS
hospital admissions,PT,2023-01-29,2023-W04,0,ERVISS
hospital admissions,PT,2023-01-22,2023-W03,0,ERVISS
hospital admissions,PT,2023-01-15,2023-W02,148,ERVISS
hospital admissions,PT,2023-01-08,2023-W01,232,ERVISS
hospital admissions,PT,2023-01-01,2022-W52,344,ERVISS
hospital admissions,PT,2022-12-25,2022-W51,0,ERVISS
hospital admissions,PT,2022-12-18,2022-W50,13,ERVISS
hospital admissions,PT,2022-12-11,2022-W49,108,ERVISS
hospital admissions,PT,2022-12-04,2022-W48,145,ERVISS
hospital admissions,PT,2022-11-27,2022-W47,0,ERVISS
hospital admissions,PT,2022-11-20,2022-W46,0,ERVISS
hospital admissions,PT,2022-11-13,2022-W45,95,ERVISS
hospital admissions,PT,2022-11-06,2022-W44,266,ERVISS
hospital admissions,PT,2022-10-30,2022-W43,0,ERVISS
hospital admissions,PT,2022-10-23,2022-W42,0,ERVISS
hospital admissions,PT,2022-10-16,2022-W41,38,ERVISS
hospital admissions,PT,2022-10-09,2022-W40,271,ERVISS
hospital admissions,PT,2022-10-02,2022-W39,124,ERVISS
hospital admissions,PT,2022-09-25,2022-W38,0,ERVISS
hospital admissions,PT,2022-09-18,2022-W37,19,ERVISS
hospital admissions,PT,2022-09-11,2022-W36,251,ERVISS
hospital admissions,PT,2022-09-04,2022-W35,279,ERVISS
hospital admissions,PT,2022-08-28,2022-W34,0,ERVISS
hospital admissions,PT,2022-08-21,2022-W33,0,ERVISS
hospital admissions,PT,2022-08-14,2022-W32,132,ERVISS
hospital admissions,PT,2022-08-07,2022-W31,532,ERVISS
hospital admissions,PT,2022-07-31,2022-W30,0,ERVISS
hospital admissions,PT,2022-07-24,2022-W29,0,ERVISS
hospital admissions,PT,2022-07-17,2022-W28,70,ERVISS
hospital admissions,PT,2022-07-10,2022-W27,400,ERVISS
hospital admissions,PT,2022-07-03,2022-W26,303,ERVISS
hospital admissions,PT,2022-06-26,2022-W25,0,ERVISS
hospital admissions,PT,2022-06-19,2022-W24,0,ERVISS
hospital admissions,PT,2022-06-12,2022-W23,349,ERVISS
hospital admissions,PT,2022-06-05,2022-W22,470,ERVISS
hospital admissions,PT,2022-05-29,2022-W21,0,ERVISS
hospital admissions,PT,2022-05-22,2022-W20,0,ERVISS
hospital admissions,PT,2022-05-15,2022-W19,146,ERVISS
hospital admissions,PT,2022-05-08,2022-W18,672,ERVISS
hospital admissions,PT,2022-05-01,2022-W17,127,ERVISS
hospital admissions,PT,2022-04-24,2022-W16,0,ERVISS
hospital admissions,PT,2022-04-17,2022-W15,84,ERVISS
hospital admissions,PT,2022-04-10,2022-W14,495,ERVISS
hospital admissions,PT,2022-04-03,2022-W13,405,ERVISS
hospital admissions,PT,2022-03-27,2022-W12,0,ERVISS
hospital admissions,PT,2022-03-20,2022-W11,0,ERVISS
hospital admissions,PT,2022-03-13,2022-W10,301,ERVISS
hospital admissions,PT,2022-03-06,2022-W09,743,ERVISS
hospital admissions,PT,2022-02-27,2022-W08,0,ERVISS
hospital admissions,PT,2022-02-20,2022-W07,0,ERVISS
hospital admissions,PT,2022-02-13,2022-W06,339,ERVISS
hospital admissions,PT,2022-02-06,2022-W05,751,ERVISS
hospital admissions,PT,2022-01-30,2022-W04,0,ERVISS
hospital admissions,PT,2022-01-23,2022-W03,0,ERVISS
hospital admissions,PT,2022-01-16,2022-W02,131,ERVISS
hospital admissions,PT,2022-01-09,2022-W01,713,ERVISS
hospital admissions,PT,2022-01-02,2021-W52,0,ERVISS
hospital admissions,PT,2021-12-26,2021-W51,0,ERVISS
hospital admissions,PT,2021-12-19,2021-W50,0,ERVISS
hospital admissions,PT,2021-12-12,2021-W49,68,ERVISS
hospital admissions,PT,2021-12-05,2021-W48,177,ERVISS
hospital admissions,PT,2021-11-28,2021-W47,0,ERVISS
hospital admissions,PT,2021-11-21,2021-W46,0,ERVISS
hospital admissions,PT,2021-11-14,2021-W45,60,ERVISS
hospital admissions,PT,2021-11-07,2021-W44,195,ERVISS
hospital admissions,PT,2021-10-31,2021-W43,0,ERVISS
hospital admissions,PT,2021-10-24,2021-W42,0,ERVISS
hospital admissions,PT,2021-10-17,2021-W41,42,ERVISS
hospital admissions,PT,2021-10-10,2021-W40,73,ERVISS
hospital admissions,PT,2021-10-03,2021-W39,257,ERVISS
hospital admissions,PT,2021-09-26,2021-W38,0,ERVISS
hospital admissions,PT,2021-09-19,2021-W37,0,ERVISS
hospital admissions,PT,2021-09-12,2021-W36,104,ERVISS
hospital admissions,PT,2021-09-05,2021-W35,341,ERVISS
hospital admissions,PT,2021-08-29,2021-W34,0,ERVISS
hospital admissions,PT,2021-08-22,2021-W33,0,ERVISS
hospital admissions,PT,2021-08-15,2021-W32,77,ERVISS
hospital admissions,PT,2021-08-08,2021-W31,273,ERVISS
hospital admissions,PT,2021-08-01,2021-W30,148,ERVISS
hospital admissions,PT,2021-07-25,2021-W29,0,ERVISS
hospital admissions,PT,2021-07-18,2021-W28,24,ERVISS
hospital admissions,PT,2021-07-11,2021-W27,134,ERVISS
hospital admissions,PT,2021-07-04,2021-W26,402,ERVISS
hospital admissions,PT,2021-06-27,2021-W25,0,ERVISS
hospital admissions,PT,2021-06-20,2021-W24,0,ERVISS
hospital admissions,PT,2021-06-13,2021-W23,154,ERVISS
hospital admissions,PT,2021-06-06,2021-W22,492,ERVISS
hospital admissions,PT,2021-05-30,2021-W21,0,ERVISS
hospital admissions,PT,2021-05-23,2021-W20,0,ERVISS
hospital admissions,PT,2021-05-16,2021-W19,74,ERVISS
hospital admissions,PT,2021-05-09,2021-W18,183,ERVISS
hospital admissions,PT,2021-05-02,2021-W17,504,ERVISS
hospital admissions,PT,2021-04-25,2021-W16,0,ERVISS
hospital admissions,PT,2021-04-18,2021-W15,47,ERVISS
hospital admissions,PT,2021-04-11,2021-W14,194,ERVISS
hospital admissions,PT,2021-04-04,2021-W13,647,ERVISS
hospital admissions,PT,2021-03-28,2021-W12,0,ERVISS
hospital admissions,PT,2021-03-21,2021-W11,0,ERVISS
hospital admissions,PT,2021-03-14,2021-W10,178,ERVISS
hospital admissions,PT,2021-03-07,2021-W09,805,ERVISS
hospital admissions,PT,2021-02-28,2021-W08,0,ERVISS
hospital admissions,PT,2021-02-21,2021-W07,0,ERVISS
hospital admissions,PT,2021-02-14,2021-W06,172,ERVISS
hospital admissions,PT,2021-02-07,2021-W05,844,ERVISS
hospital admissions,PT,2021-01-31,2021-W04,0,ERVISS
hospital admissions,PT,2021-01-24,2021-W03,0,ERVISS
hospital admissions,PT,2021-01-17,2021-W02,93,ERVISS
hospital admissions,PT,2021-01-10,2021-W01,227,ERVISS
hospital admissions,PT,2021-01-03,2020-W53,0,ERVISS
hospital admissions,PT,2020-12-27,2020-W52,0,ERVISS
hospital admissions,PT,2020-12-20,2020-W51,0,ERVISS
hospital admissions,PT,2020-12-13,2020-W50,117,ERVISS
hospital admissions,PT,2020-12-06,2020-W49,41,ERVISS
hospital admissions,PT,2020-11-29,2020-W48,0,ERVISS
hospital admissions,PT,2020-11-22,2020-W47,0,ERVISS
hospital admissions,PT,2020-11-15,2020-W46,149,ERVISS
hospital admissions,PT,2020-11-08,2020-W45,57,ERVISS
hospital admissions,PT,2020-11-01,2020-W44,0,ERVISS
hospital admissions,PT,2020-10-25,2020-W43,0,ERVISS
hospital admissions,PT,2020-10-18,2020-W42,54,ERVISS
hospital admissions,PT,2020-10-11,2020-W41,135,ERVISS
hospital admissions,PT,2020-10-04,2020-W40,39,ERVISS
hospital admissions,PT,2020-09-27,2020-W39,0,ERVISS
hospital admissions,PT,2020-09-20,2020-W38,0,ERVISS
hospital admissions,PT,2020-09-13,2020-W37,260,ERVISS
hospital admissions,PT,2020-09-06,2020-W36,56,ERVISS
hospital admissions,PT,2020-08-30,2020-W35,0,ERVISS
hospital admissions,PT,2020-08-23,2020-W34,0,ERVISS
hospital admissions,PT,2020-08-16,2020-W33,218,ERVISS
hospital admissions,PT,2020-08-09,2020-W32,111,ERVISS
hospital admissions,PT,2020-08-02,2020-W31,0,ERVISS
hospital admissions,PT,2020-07-26,2020-W30,0,ERVISS
hospital admissions,PT,2020-07-19,2020-W29,0,ERVISS
hospital admissions,PT,2020-07-12,2020-W28,325,ERVISS
hospital admissions,PT,2020-07-05,2020-W27,67,ERVISS
hospital admissions,PT,2020-06-28,2020-W26,0,ERVISS
hospital admissions,PT,2020-06-21,2020-W25,0,ERVISS
hospital admissions,RO,2022-01-09,2022-W01,31,ERVISS
hospital admissions,RO,2022-01-02,2021-W52,8,ERVISS
hospital admissions,RO,2021-12-26,2021-W51,1,ERVISS
hospital admissions,RO,2021-12-19,2021-W50,2,ERVISS
hospital admissions,RO,2021-12-12,2021-W49,1,ERVISS
hospital admissions,SK,2025-03-30,2025-W13,2,ERVISS
hospital admissions,SK,2025-03-23,2025-W12,1,ERVISS
hospital admissions,SK,2025-03-16,2025-W11,1,ERVISS
hospital admissions,SK,2025-03-09,2025-W10,3,ERVISS
hospital admissions,SK,2025-03-02,2025-W09,2,ERVISS
hospital admissions,SK,2025-02-23,2025-W08,4,ERVISS
hospital admissions,SK,2025-02-16,2025-W07,3,ERVISS
hospital admissions,SK,2025-02-09,2025-W06,2,ERVISS
hospital admissions,SK,2025-02-02,2025-W05,4,ERVISS
hospital admissions,SK,2025-01-26,2025-W04,8,ERVISS
hospital admissions,SK,2025-01-19,2025-W03,6,ERVISS
hospital admissions,SK,2025-01-12,2025-W02,14,ERVISS
hospital admissions,SK,2025-01-05,2025-W01,7,ERVISS
hospital admissions,SK,2024-12-29,2024-W52,13,ERVISS
hospital admissions,SK,2024-12-22,2024-W51,26,ERVISS
hospital admissions,SK,2024-12-15,2024-W50,16,ERVISS
hospital admissions,SK,2024-12-08,2024-W49,20,ERVISS
hospital admissions,SK,2024-12-01,2024-W48,31,ERVISS
hospital admissions,SK,2024-11-24,2024-W47,42,ERVISS
hospital admissions,SK,2024-11-17,2024-W46,29,ERVISS
hospital admissions,SK,2024-11-10,2024-W45,50,ERVISS
hospital admissions,SK,2024-11-03,2024-W44,42,ERVISS
hospital admissions,SK,2024-10-27,2024-W43,81,ERVISS
hospital admissions,SK,2024-10-20,2024-W42,71,ERVISS
hospital admissions,SK,2024-10-13,2024-W41,89,ERVISS
hospital admissions,SK,2024-10-06,2024-W40,110,ERVISS
hospital admissions,SK,2024-09-29,2024-W39,78,ERVISS
hospital admissions,SK,2024-09-22,2024-W38,76,ERVISS
hospital admissions,SK,2024-09-15,2024-W37,72,ERVISS
hospital admissions,SK,2024-09-08,2024-W36,57,ERVISS
hospital admissions,SK,2024-09-01,2024-W35,47,ERVISS
hospital admissions,SK,2024-08-25,2024-W34,60,ERVISS
hospital admissions,SK,2024-08-18,2024-W33,41,ERVISS
hospital admissions,SK,2024-08-11,2024-W32,36,ERVISS
hospital admissions,SK,2024-08-04,2024-W31,36,ERVISS
hospital admissions,SK,2024-07-28,2024-W30,22,ERVISS
hospital admissions,SK,2024-07-21,2024-W29,17,ERVISS
hospital admissions,SK,2024-07-14,2024-W28,9,ERVISS
hospital admissions,SK,2024-07-07,2024-W27,4,ERVISS
hospital admissions,SK,2024-06-30,2024-W26,2,ERVISS
hospital admissions,SK,2024-06-23,2024-W25,4,ERVISS
hospital admissions,SK,2024-06-16,2024-W24,2,ERVISS
hospital admissions,SK,2024-06-09,2024-W23,2,ERVISS
hospital admissions,SK,2024-06-02,2024-W22,3,ERVISS
hospital admissions,SK,2024-05-26,2024-W21,4,ERVISS
hospital admissions,SK,2024-05-19,2024-W20,4,ERVISS
hospital admissions,SK,2024-05-05,2024-W18,1,ERVISS
hospital admissions,SK,2024-04-28,2024-W17,4,ERVISS
hospital admissions,SK,2024-04-21,2024-W16,1,ERVISS
hospital admissions,SK,2024-04-14,2024-W15,6,ERVISS
hospital admissions,SK,2024-04-07,2024-W14,8,ERVISS
hospital admissions,SK,2024-03-31,2024-W13,4,ERVISS
hospital admissions,SK,2024-03-24,2024-W12,6,ERVISS
hospital admissions,SK,2024-03-17,2024-W11,4,ERVISS
hospital admissions,SK,2024-03-10,2024-W10,18,ERVISS
hospital admissions,SK,2024-03-03,2024-W09,28,ERVISS
hospital admissions,SK,2024-02-25,2024-W08,27,ERVISS
hospital admissions,SK,2024-02-18,2024-W07,32,ERVISS
hospital admissions,SK,2024-02-11,2024-W06,53,ERVISS
hospital admissions,SK,2024-02-04,2024-W05,69,ERVISS
hospital admissions,SK,2024-01-28,2024-W04,118,ERVISS
hospital admissions,SK,2024-01-21,2024-W03,113,ERVISS
hospital admissions,SK,2024-01-14,2024-W02,167,ERVISS
hospital admissions,SK,2024-01-07,2024-W01,166,ERVISS
hospital admissions,SK,2023-12-31,2023-W52,179,ERVISS
hospital admissions,SK,2023-12-24,2023-W51,267,ERVISS
hospital admissions,SK,2023-12-17,2023-W50,405,ERVISS
hospital admissions,SK,2023-12-10,2023-W49,325,ERVISS
hospital admissions,SK,2023-12-03,2023-W48,311,ERVISS
hospital admissions,SK,2023-11-26,2023-W47,228,ERVISS
hospital admissions,SK,2023-11-19,2023-W46,166,ERVISS
hospital admissions,SK,2023-11-12,2023-W45,168,ERVISS
hospital admissions,SK,2023-11-05,2023-W44,161,ERVISS
hospital admissions,SK,2023-10-29,2023-W43,176,ERVISS
hospital admissions,SK,2023-10-22,2023-W42,177,ERVISS
hospital admissions,SK,2023-10-15,2023-W41,139,ERVISS
hospital admissions,SK,2023-10-08,2023-W40,109,ERVISS
hospital admissions,SK,2023-10-01,2023-W39,121,ERVISS
hospital admissions,SK,2023-09-24,2023-W38,90,ERVISS
hospital admissions,SK,2023-09-17,2023-W37,48,ERVISS
hospital admissions,SK,2023-09-10,2023-W36,39,ERVISS
hospital admissions,SK,2023-09-03,2023-W35,24,ERVISS
hospital admissions,SK,2023-08-27,2023-W34,24,ERVISS
hospital admissions,SK,2023-08-20,2023-W33,13,ERVISS
hospital admissions,SK,2023-08-13,2023-W32,8,ERVISS
hospital admissions,SK,2023-08-06,2023-W31,6,ERVISS
hospital admissions,SK,2023-07-30,2023-W30,6,ERVISS
hospital admissions,SK,2023-07-23,2023-W29,7,ERVISS
hospital admissions,SK,2023-07-16,2023-W28,15,ERVISS
hospital admissions,SK,2023-07-09,2023-W27,6,ERVISS
hospital admissions,SK,2023-07-02,2023-W26,8,ERVISS
hospital admissions,SK,2023-06-25,2023-W25,19,ERVISS
hospital admissions,SK,2023-06-18,2023-W24,26,ERVISS
hospital admissions,SK,2023-06-11,2023-W23,19,ERVISS
hospital admissions,SK,2023-06-04,2023-W22,32,ERVISS
hospital admissions,SK,2023-05-28,2023-W21,41,ERVISS
hospital admissions,SK,2023-05-21,2023-W20,42,ERVISS
hospital admissions,SK,2023-05-14,2023-W19,67,ERVISS
hospital admissions,SK,2023-05-07,2023-W18,77,ERVISS
hospital admissions,SK,2023-04-30,2023-W17,102,ERVISS
hospital admissions,SK,2023-04-23,2023-W16,134,ERVISS
hospital admissions,SK,2023-04-16,2023-W15,192,ERVISS
hospital admissions,SK,2023-04-09,2023-W14,151,ERVISS
hospital admissions,SK,2023-04-02,2023-W13,221,ERVISS
hospital admissions,SK,2023-03-26,2023-W12,270,ERVISS
hospital admissions,SK,2023-03-19,2023-W11,308,ERVISS
hospital admissions,SK,2023-03-12,2023-W10,381,ERVISS
hospital admissions,SK,2023-03-05,2023-W09,345,ERVISS
hospital admissions,SK,2023-02-26,2023-W08,265,ERVISS
hospital admissions,SK,2023-02-19,2023-W07,295,ERVISS
hospital admissions,SK,2023-02-12,2023-W06,283,ERVISS
hospital admissions,SK,2023-02-05,2023-W05,181,ERVISS
hospital admissions,SK,2023-01-29,2023-W04,127,ERVISS
hospital admissions,SK,2023-01-22,2023-W03,148,ERVISS
hospital admissions,SK,2023-01-15,2023-W02,159,ERVISS
hospital admissions,SK,2023-01-08,2023-W01,155,ERVISS
hospital admissions,SK,2023-01-01,2022-W52,232,ERVISS
hospital admissions,SK,2022-12-25,2022-W51,239,ERVISS
hospital admissions,SK,2022-12-18,2022-W50,250,ERVISS
hospital admissions,SK,2022-12-11,2022-W49,317,ERVISS
hospital admissions,SK,2022-12-04,2022-W48,248,ERVISS
hospital admissions,SK,2022-11-27,2022-W47,171,ERVISS
hospital admissions,SK,2022-11-20,2022-W46,170,ERVISS
hospital admissions,SK,2022-11-13,2022-W45,184,ERVISS
hospital admissions,SK,2022-11-06,2022-W44,265,ERVISS
hospital admissions,SK,2022-10-30,2022-W43,312,ERVISS
hospital admissions,SK,2022-10-23,2022-W42,366,ERVISS
hospital admissions,SK,2022-10-16,2022-W41,468,ERVISS
hospital admissions,SK,2022-10-09,2022-W40,524,ERVISS
hospital admissions,SK,2022-10-02,2022-W39,564,ERVISS
hospital admissions,SK,2022-09-25,2022-W38,319,ERVISS
hospital admissions,SK,2022-09-18,2022-W37,222,ERVISS
hospital admissions,SK,2022-09-11,2022-W36,183,ERVISS
hospital admissions,SK,2022-09-04,2022-W35,191,ERVISS
hospital admissions,SK,2022-08-28,2022-W34,244,ERVISS
hospital admissions,SK,2022-08-21,2022-W33,271,ERVISS
hospital admissions,SK,2022-08-14,2022-W32,281,ERVISS
hospital admissions,SK,2022-08-07,2022-W31,300,ERVISS
hospital admissions,SK,2022-07-31,2022-W30,420,ERVISS
hospital admissions,SK,2022-07-24,2022-W29,370,ERVISS
hospital admissions,SK,2022-07-17,2022-W28,239,ERVISS
hospital admissions,SK,2022-07-10,2022-W27,163,ERVISS
hospital admissions,SK,2022-07-03,2022-W26,155,ERVISS
hospital admissions,SK,2022-06-26,2022-W25,157,ERVISS
hospital admissions,SK,2022-06-19,2022-W24,73,ERVISS
hospital admissions,SK,2022-06-12,2022-W23,50,ERVISS
hospital admissions,SK,2022-06-05,2022-W22,54,ERVISS
hospital admissions,SK,2022-05-29,2022-W21,49,ERVISS
hospital admissions,SK,2022-05-22,2022-W20,65,ERVISS
hospital admissions,SK,2022-05-15,2022-W19,115,ERVISS
hospital admissions,SK,2022-05-08,2022-W18,157,ERVISS
hospital admissions,SK,2022-05-01,2022-W17,289,ERVISS
hospital admissions,SK,2022-04-24,2022-W16,331,ERVISS
hospital admissions,SK,2022-04-17,2022-W15,299,ERVISS
hospital admissions,SK,2022-04-10,2022-W14,587,ERVISS
hospital admissions,SK,2022-04-03,2022-W13,725,ERVISS
hospital admissions,SK,2022-03-27,2022-W12,830,ERVISS
hospital admissions,SK,2022-03-20,2022-W11,922,ERVISS
